nombre,sexo,edad,clase,nivel,prompt_id,prompt
Valiente,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,45,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valor,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,45,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Aurelius,masculino,45,tanque,7,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,tanque,5,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valiente,masculino,35,guerrero,5,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valoroso,masculino,45,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,45,tanque,5,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,7,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valoria,femenino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valor,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,7,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valor,masculino,35,tanque,7,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valoria,femenino,35,tanque,7,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valoria,femenino,35,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,45,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valor,masculino,35,guerrero,5,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Valentino,masculino,45,guerrero,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
LiderazgoFeroz,masculino,35,tanque,6,1,"Soy una persona fuerte, con mucho carisma y dotes de liderazgo.Cuando enfrento un problema lo hago de frente, porque mi valor puede vencer cualquier cosa. En la lucha no tengo rival: jamás he conocido la derrota."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,35,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emilia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,25,soporte,4,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Lila,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,25,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Lila,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,25,soporte,4,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Ember,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarice,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,35,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emilia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarice,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarice,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emilia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emerson,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Lila,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luna,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aiden,masculino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Luz,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,25,soporte,6,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarice,femenino,25,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Aurora,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Amelia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Clarisse,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Lila,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
Emilia,femenino,32,soporte,5,2,"Soy una persona amigable. No destaco por mis habilidades físicas, pero sí por mi capacidad de entender a los demás. Me preocupo por mis compañeros y tengo una gran inteligencia emocional."
